VALUE,Longitude,Latitude,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,NL_NAME_3,VARNAME_3,TYPE_3,ENGTYPE_3,PROVINCE,REGION
1.00000000,121.0249152,14.6601432,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25622",Alicia,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0077590,14.6583702,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25624",Apolonio Samson,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0464238,14.6107124,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25628",Bagong Lipunan Ng Crame,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0465166,14.6107132,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25628",Bagong Lipunan Ng Crame,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0479102,14.6105441,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25628",Bagong Lipunan Ng Crame,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0796461,14.6108980,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25631",Bagumbayan,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0806865,14.6086473,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25631",Bagumbayan,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0803177,14.6083732,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25631",Bagumbayan,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0416355,14.6692312,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25633",Bahay Toro,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0151980,14.6568976,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25633",Bahay Toro,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0153845,14.6568088,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25633",Bahay Toro,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.1042835,14.6921629,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25636",Batasan Hills,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0950893,14.6817854,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25636",Batasan Hills,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0974016,14.6720442,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25636",Batasan Hills,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0211111,14.6496282,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25641",Bungad,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0220513,14.6482807,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25641",Bungad,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0207641,14.6469142,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25641",Bungad,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0659342,14.6082543,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25642",Camp Aguinaldo,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0623230,14.6073207,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25642",Camp Aguinaldo,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0625086,14.6073222,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25642",Camp Aguinaldo,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0623238,14.6072303,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25642",Camp Aguinaldo,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0558352,14.6063630,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25642",Camp Aguinaldo,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0553720,14.6062687,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25642",Camp Aguinaldo,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0598278,14.6061251,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25642",Camp Aguinaldo,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0930772,14.6889985,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25647",Constitution Hills,,New Era,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0506504,14.6680418,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0512081,14.6679562,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0513937,14.6679577,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0508376,14.6678627,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0509304,14.6678635,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0507456,14.6677715,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0508384,14.6677723,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0509312,14.6677731,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0519523,14.6677817,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0517674,14.6676897,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
1.00000000,121.0518610,14.6676002,"177",PHL,Philippines,"47",Metropolitan Manila,"963",Quezon City,"25648",Culiat,,,Barangay,Village,Metropolitan Manila,Metropolitan Manila
